dteday,year,month,hr,weekday,season,weather_description,cnt,registered,casual,temp
2012-08-16,2012,August,6,Thursday,Autumn,Clear,165,162,3,0.6
2012-08-16,2012,August,7,Thursday,Autumn,Clear,464,448,16,0.64
2012-08-16,2012,August,8,Thursday,Autumn,Clear,682,649,33,0.68
2012-08-16,2012,August,9,Thursday,Autumn,Clear,337,296,41,0.72
2012-08-16,2012,August,10,Thursday,Autumn,Clear,199,121,78,0.74
2012-08-16,2012,August,11,Thursday,Autumn,Clear,274,191,83,0.76
2012-08-16,2012,August,12,Thursday,Autumn,Clear,343,247,96,0.8
2012-08-16,2012,August,13,Thursday,Autumn,Clear,300,219,81,0.8
2012-08-16,2012,August,14,Thursday,Autumn,Clear,248,176,72,0.82
2012-08-16,2012,August,15,Thursday,Autumn,Clear,260,197,63,0.8
2012-08-16,2012,August,16,Thursday,Autumn,Clear,419,340,79,0.82
2012-08-16,2012,August,17,Thursday,Autumn,Clear,897,767,130,0.82
2012-08-16,2012,August,18,Thursday,Autumn,Clear,832,723,109,0.8
2012-08-16,2012,August,19,Thursday,Autumn,Clear,677,558,119,0.76
2012-08-16,2012,August,20,Thursday,Autumn,Clear,514,414,100,0.76
2012-08-16,2012,August,21,Thursday,Autumn,Clear,356,273,83,0.74
2012-08-16,2012,August,22,Thursday,Autumn,Clear,254,185,69,0.72
2012-08-16,2012,August,23,Thursday,Autumn,Clear,226,168,58,0.7
2012-08-17,2012,August,0,Friday,Autumn,Clear,88,67,21,0.68
2012-08-17,2012,August,1,Friday,Autumn,Clear,54,38,16,0.66
2012-08-17,2012,August,2,Friday,Autumn,Clear,19,15,4,0.66
2012-08-17,2012,August,3,Friday,Autumn,Clear,6,6,0,0.64
2012-08-17,2012,August,4,Friday,Autumn,Clear,9,9,0,0.64
2012-08-17,2012,August,5,Friday,Autumn,Clear,36,34,2,0.64
2012-08-17,2012,August,6,Friday,Autumn,Clear,157,151,6,0.62
2012-08-17,2012,August,7,Friday,Autumn,Clear,379,368,11,0.64
2012-08-17,2012,August,8,Friday,Autumn,Clear,668,625,43,0.68
2012-08-17,2012,August,9,Friday,Autumn,Clear,378,320,58,0.7
2012-08-17,2012,August,10,Friday,Autumn,Clear,231,149,82,0.74
2012-08-17,2012,August,11,Friday,Autumn,Clear,303,205,98,0.76
2012-08-17,2012,August,12,Friday,Autumn,Clear,365,255,110,0.82
2012-08-17,2012,August,13,Friday,Autumn,Clear,357,254,103,0.84
2012-08-17,2012,August,14,Friday,Autumn,Clear,328,200,128,0.86
2012-08-17,2012,August,15,Friday,Autumn,Clear,383,256,127,0.86
2012-08-17,2012,August,16,Friday,Autumn,Partly Cloudy,488,372,116,0.84
2012-08-17,2012,August,17,Friday,Autumn,Clear,791,647,144,0.82
2012-08-17,2012,August,18,Friday,Autumn,Partly Cloudy,669,561,108,0.82
2012-08-17,2012,August,19,Friday,Autumn,Partly Cloudy,491,403,88,0.74
2012-08-17,2012,August,20,Friday,Autumn,Partly Cloudy,359,262,97,0.72
2012-08-17,2012,August,21,Friday,Autumn,Partly Cloudy,255,198,57,0.68
2012-08-17,2012,August,22,Friday,Autumn,Light Snow/Rain,213,170,43,0.66
2012-08-17,2012,August,23,Friday,Autumn,Light Snow/Rain,121,100,21,0.64
2012-08-18,2012,August,0,Saturday,Autumn,Partly Cloudy,105,99,6,0.64
2012-08-18,2012,August,1,Saturday,Autumn,Light Snow/Rain,92,78,14,0.62
2012-08-18,2012,August,2,Saturday,Autumn,Light Snow/Rain,43,39,4,0.62
2012-08-18,2012,August,3,Saturday,Autumn,Clear,30,23,7,0.62
2012-08-18,2012,August,4,Saturday,Autumn,Clear,13,8,5,0.62
2012-08-18,2012,August,5,Saturday,Autumn,Clear,9,7,2,0.6
2012-08-18,2012,August,6,Saturday,Autumn,Clear,27,23,4,0.6
2012-08-18,2012,August,7,Saturday,Autumn,Clear,64,52,12,0.6
2012-08-18,2012,August,8,Saturday,Autumn,Clear,189,161,28,0.64
2012-08-18,2012,August,9,Saturday,Autumn,Clear,292,211,81,0.66
2012-08-18,2012,August,10,Saturday,Autumn,Clear,480,314,166,0.7
2012-08-18,2012,August,11,Saturday,Autumn,Clear,536,356,180,0.72
2012-08-18,2012,August,12,Saturday,Autumn,Clear,654,388,266,0.76
2012-08-18,2012,August,13,Saturday,Autumn,Clear,644,355,289,0.74
2012-08-18,2012,August,14,Saturday,Autumn,Clear,598,356,242,0.76
2012-08-18,2012,August,15,Saturday,Autumn,Clear,596,346,250,0.76
2012-08-18,2012,August,16,Saturday,Autumn,Clear,641,354,287,0.76
2012-08-18,2012,August,17,Saturday,Autumn,Clear,635,379,256,0.76
2012-08-18,2012,August,18,Saturday,Autumn,Clear,554,329,225,0.74
2012-08-18,2012,August,19,Saturday,Autumn,Clear,488,324,164,0.7
2012-08-18,2012,August,20,Saturday,Autumn,Clear,341,242,99,0.7
2012-08-18,2012,August,21,Saturday,Autumn,Clear,338,248,90,0.66
2012-08-18,2012,August,22,Saturday,Autumn,Clear,261,171,90,0.66
2012-08-18,2012,August,23,Saturday,Autumn,Clear,235,175,60,0.64
2012-08-19,2012,August,0,Sunday,Autumn,Clear,187,143,44,0.66
2012-08-19,2012,August,1,Sunday,Autumn,Clear,131,102,29,0.64
2012-08-19,2012,August,2,Sunday,Autumn,Partly Cloudy,119,103,16,0.62
2012-08-19,2012,August,3,Sunday,Autumn,Partly Cloudy,55,34,21,0.62
2012-08-19,2012,August,4,Sunday,Autumn,Partly Cloudy,26,22,4,0.62
2012-08-19,2012,August,5,Sunday,Autumn,Partly Cloudy,11,8,3,0.6
2012-08-19,2012,August,6,Sunday,Autumn,Partly Cloudy,20,15,5,0.62
2012-08-19,2012,August,7,Sunday,Autumn,Partly Cloudy,41,29,12,0.62
2012-08-19,2012,August,8,Sunday,Autumn,Partly Cloudy,124,90,34,0.64
2012-08-19,2012,August,9,Sunday,Autumn,Partly Cloudy,270,184,86,0.66
2012-08-19,2012,August,10,Sunday,Autumn,Partly Cloudy,425,287,138,0.68
2012-08-19,2012,August,11,Sunday,Autumn,Light Snow/Rain,272,189,83,0.64
2012-08-19,2012,August,12,Sunday,Autumn,Light Snow/Rain,298,186,112,0.64
2012-08-19,2012,August,13,Sunday,Autumn,Light Snow/Rain,162,112,50,0.64
2012-08-19,2012,August,14,Sunday,Autumn,Light Snow/Rain,149,108,41,0.64
2012-08-19,2012,August,15,Sunday,Autumn,Partly Cloudy,276,187,89,0.64
2012-08-19,2012,August,16,Sunday,Autumn,Partly Cloudy,356,259,97,0.66
2012-08-19,2012,August,17,Sunday,Autumn,Partly Cloudy,343,267,76,0.64
2012-08-19,2012,August,18,Sunday,Autumn,Partly Cloudy,377,291,86,0.64
2012-08-19,2012,August,19,Sunday,Autumn,Partly Cloudy,341,269,72,0.64
2012-08-19,2012,August,20,Sunday,Autumn,Partly Cloudy,274,213,61,0.64
2012-08-19,2012,August,21,Sunday,Autumn,Light Snow/Rain,190,154,36,0.62
2012-08-19,2012,August,22,Sunday,Autumn,Partly Cloudy,56,50,6,0.62
2012-08-19,2012,August,23,Sunday,Autumn,Partly Cloudy,46,39,7,0.62
2012-08-20,2012,August,0,Monday,Autumn,Partly Cloudy,26,25,1,0.6
2012-08-20,2012,August,1,Monday,Autumn,Clear,10,10,0,0.6
2012-08-20,2012,August,2,Monday,Autumn,Clear,5,5,0,0.6
2012-08-20,2012,August,3,Monday,Autumn,Clear,3,3,0,0.6
2012-08-20,2012,August,4,Monday,Autumn,Partly Cloudy,7,7,0,0.6
2012-08-20,2012,August,5,Monday,Autumn,Partly Cloudy,37,35,2,0.6
2012-08-20,2012,August,6,Monday,Autumn,Partly Cloudy,161,155,6,0.6
2012-08-20,2012,August,7,Monday,Autumn,Partly Cloudy,442,427,15,0.62
2012-08-20,2012,August,8,Monday,Autumn,Partly Cloudy,655,618,37,0.62
2012-08-20,2012,August,9,Monday,Autumn,Partly Cloudy,357,302,55,0.64
2012-08-20,2012,August,10,Monday,Autumn,Partly Cloudy,193,124,69,0.64
2012-08-20,2012,August,11,Monday,Autumn,Clear,241,151,90,0.66
2012-08-20,2012,August,12,Monday,Autumn,Partly Cloudy,282,216,66,0.66
2012-08-20,2012,August,13,Monday,Autumn,Clear,291,194,97,0.7
2012-08-20,2012,August,14,Monday,Autumn,Clear,275,188,87,0.72
2012-08-20,2012,August,15,Monday,Autumn,Clear,309,207,102,0.72
2012-08-20,2012,August,16,Monday,Autumn,Clear,460,357,103,0.72
2012-08-20,2012,August,17,Monday,Autumn,Clear,893,810,83,0.7
2012-08-20,2012,August,18,Monday,Autumn,Partly Cloudy,815,726,89,0.62
2012-08-20,2012,August,19,Monday,Autumn,Partly Cloudy,299,266,33,0.62
2012-08-20,2012,August,20,Monday,Autumn,Partly Cloudy,261,231,30,0.62
2012-08-20,2012,August,21,Monday,Autumn,Clear,245,219,26,0.6
2012-08-20,2012,August,22,Monday,Autumn,Partly Cloudy,161,136,25,0.6
2012-08-20,2012,August,23,Monday,Autumn,Partly Cloudy,102,92,10,0.6
2012-08-21,2012,August,0,Tuesday,Autumn,Partly Cloudy,59,52,7,0.6
2012-08-21,2012,August,1,Tuesday,Autumn,Partly Cloudy,33,22,11,0.6
2012-08-21,2012,August,2,Tuesday,Autumn,Partly Cloudy,8,7,1,0.58
2012-08-21,2012,August,3,Tuesday,Autumn,Clear,3,3,0,0.56
2012-08-21,2012,August,4,Tuesday,Autumn,Clear,4,4,0,0.56
2012-08-21,2012,August,5,Tuesday,Autumn,Clear,34,30,4,0.56
2012-08-21,2012,August,6,Tuesday,Autumn,Clear,169,164,5,0.56
2012-08-21,2012,August,7,Tuesday,Autumn,Clear,519,500,19,0.6
2012-08-21,2012,August,8,Tuesday,Autumn,Clear,723,696,27,0.6
2012-08-21,2012,August,9,Tuesday,Autumn,Clear,328,281,47,0.64
2012-08-21,2012,August,10,Tuesday,Autumn,Clear,178,120,58,0.66
2012-08-21,2012,August,11,Tuesday,Autumn,Clear,256,195,61,0.7
2012-08-21,2012,August,12,Tuesday,Autumn,Clear,305,226,79,0.72
2012-08-21,2012,August,13,Tuesday,Autumn,Clear,331,255,76,0.74
2012-08-21,2012,August,14,Tuesday,Autumn,Clear,302,192,110,0.76
2012-08-21,2012,August,15,Tuesday,Autumn,Clear,302,226,76,0.76
2012-08-21,2012,August,16,Tuesday,Autumn,Clear,467,358,109,0.76
2012-08-21,2012,August,17,Tuesday,Autumn,Clear,878,786,92,0.74
2012-08-21,2012,August,18,Tuesday,Autumn,Clear,625,532,93,0.72
2012-08-21,2012,August,19,Tuesday,Autumn,Light Snow/Rain,476,420,56,0.62
2012-08-21,2012,August,20,Tuesday,Autumn,Clear,358,296,62,0.64
2012-08-21,2012,August,21,Tuesday,Autumn,Clear,280,239,41,0.64
2012-08-21,2012,August,22,Tuesday,Autumn,Clear,232,208,24,0.64
2012-08-21,2012,August,23,Tuesday,Autumn,Clear,136,113,23,0.62
2012-08-22,2012,August,0,Wednesday,Autumn,Clear,55,46,9,0.62
2012-08-22,2012,August,1,Wednesday,Autumn,Clear,21,20,1,0.62
2012-08-22,2012,August,2,Wednesday,Autumn,Clear,17,10,7,0.62
2012-08-22,2012,August,3,Wednesday,Autumn,Clear,7,7,0,0.62
2012-08-22,2012,August,4,Wednesday,Autumn,Clear,8,7,1,0.58
2012-08-22,2012,August,5,Wednesday,Autumn,Clear,40,38,2,0.6
2012-08-22,2012,August,6,Wednesday,Autumn,Clear,187,175,12,0.62
2012-08-22,2012,August,7,Wednesday,Autumn,Clear,553,537,16,0.62
2012-08-22,2012,August,8,Wednesday,Autumn,Clear,740,703,37,0.64
2012-08-22,2012,August,9,Wednesday,Autumn,Clear,376,335,41,0.68
2012-08-22,2012,August,10,Wednesday,Autumn,Clear,225,159,66,0.7
2012-08-22,2012,August,11,Wednesday,Autumn,Clear,267,196,71,0.72
2012-08-22,2012,August,12,Wednesday,Autumn,Clear,312,253,59,0.74
2012-08-22,2012,August,13,Wednesday,Autumn,Clear,316,242,74,0.76
2012-08-22,2012,August,14,Wednesday,Autumn,Clear,266,184,82,0.76
2012-08-22,2012,August,15,Wednesday,Autumn,Clear,316,222,94,0.76
2012-08-22,2012,August,16,Wednesday,Autumn,Light Snow/Rain,460,358,102,0.74
2012-08-22,2012,August,17,Wednesday,Autumn,Light Snow/Rain,783,711,72,0.74
2012-08-22,2012,August,18,Wednesday,Autumn,Light Snow/Rain,683,592,91,0.66
2012-08-22,2012,August,19,Wednesday,Autumn,Partly Cloudy,580,524,56,0.66
2012-08-22,2012,August,20,Wednesday,Autumn,Clear,391,332,59,0.64
2012-08-22,2012,August,21,Wednesday,Autumn,Clear,351,291,60,0.64
2012-08-22,2012,August,22,Wednesday,Autumn,Clear,281,226,55,0.64
2012-08-22,2012,August,23,Wednesday,Autumn,Clear,140,113,27,0.64
2012-08-23,2012,August,0,Thursday,Autumn,Clear,60,51,9,0.64
2012-08-23,2012,August,1,Thursday,Autumn,Clear,25,15,10,0.62
2012-08-23,2012,August,2,Thursday,Autumn,Clear,20,11,9,0.62
2012-08-23,2012,August,3,Thursday,Autumn,Clear,9,6,3,0.62
2012-08-23,2012,August,4,Thursday,Autumn,Clear,6,6,0,0.62
2012-08-23,2012,August,5,Thursday,Autumn,Clear,37,36,1,0.62
2012-08-23,2012,August,6,Thursday,Autumn,Partly Cloudy,192,178,14,0.6
2012-08-23,2012,August,7,Thursday,Autumn,Partly Cloudy,481,463,18,0.62
2012-08-23,2012,August,8,Thursday,Autumn,Partly Cloudy,707,662,45,0.66
2012-08-23,2012,August,9,Thursday,Autumn,Partly Cloudy,412,354,58,0.7
2012-08-23,2012,August,10,Thursday,Autumn,Clear,233,157,76,0.74
2012-08-23,2012,August,11,Thursday,Autumn,Clear,278,192,86,0.76
2012-08-23,2012,August,12,Thursday,Autumn,Clear,332,235,97,0.78
2012-08-23,2012,August,13,Thursday,Autumn,Clear,346,253,93,0.82
2012-08-23,2012,August,14,Thursday,Autumn,Clear,305,191,114,0.78
2012-08-23,2012,August,15,Thursday,Autumn,Clear,305,201,104,0.78
2012-08-23,2012,August,16,Thursday,Autumn,Clear,465,344,121,0.76
2012-08-23,2012,August,17,Thursday,Autumn,Clear,820,709,111,0.76
2012-08-23,2012,August,18,Thursday,Autumn,Clear,941,811,130,0.74
2012-08-23,2012,August,19,Thursday,Autumn,Clear,633,537,96,0.72
2012-08-23,2012,August,20,Thursday,Autumn,Clear,474,404,70,0.7
2012-08-23,2012,August,21,Thursday,Autumn,Clear,329,276,53,0.7
2012-08-23,2012,August,22,Thursday,Autumn,Partly Cloudy,198,177,21,0.68
2012-08-23,2012,August,23,Thursday,Autumn,Partly Cloudy,157,133,24,0.66
2012-08-24,2012,August,0,Friday,Autumn,Partly Cloudy,111,84,27,0.66
2012-08-24,2012,August,1,Friday,Autumn,Partly Cloudy,42,37,5,0.64
2012-08-24,2012,August,2,Friday,Autumn,Clear,16,15,1,0.66
2012-08-24,2012,August,3,Friday,Autumn,Clear,8,6,2,0.64
2012-08-24,2012,August,4,Friday,Autumn,Partly Cloudy,8,6,2,0.64
2012-08-24,2012,August,5,Friday,Autumn,Clear,38,37,1,0.64
2012-08-24,2012,August,6,Friday,Autumn,Partly Cloudy,151,142,9,0.62
2012-08-24,2012,August,7,Friday,Autumn,Partly Cloudy,425,412,13,0.64
2012-08-24,2012,August,8,Friday,Autumn,Partly Cloudy,744,703,41,0.66
2012-08-24,2012,August,9,Friday,Autumn,Partly Cloudy,389,331,58,0.72
2012-08-24,2012,August,10,Friday,Autumn,Partly Cloudy,262,184,78,0.76
2012-08-24,2012,August,11,Friday,Autumn,Partly Cloudy,281,212,69,0.76
2012-08-24,2012,August,12,Friday,Autumn,Partly Cloudy,371,276,95,0.76
2012-08-24,2012,August,13,Friday,Autumn,Partly Cloudy,351,272,79,0.8
2012-08-24,2012,August,14,Friday,Autumn,Clear,338,229,109,0.78
2012-08-24,2012,August,15,Friday,Autumn,Partly Cloudy,350,251,99,0.76
2012-08-24,2012,August,16,Friday,Autumn,Partly Cloudy,515,414,101,0.76
2012-08-24,2012,August,17,Friday,Autumn,Partly Cloudy,812,695,117,0.74
2012-08-24,2012,August,18,Friday,Autumn,Partly Cloudy,736,627,109,0.72
2012-08-24,2012,August,19,Friday,Autumn,Partly Cloudy,536,430,106,0.72
2012-08-24,2012,August,20,Friday,Autumn,Partly Cloudy,363,297,66,0.7
2012-08-24,2012,August,21,Friday,Autumn,Partly Cloudy,306,248,58,0.7
2012-08-24,2012,August,22,Friday,Autumn,Partly Cloudy,251,209,42,0.7
2012-08-24,2012,August,23,Friday,Autumn,Partly Cloudy,178,140,38,0.68
2012-08-25,2012,August,0,Saturday,Autumn,Partly Cloudy,135,114,21,0.7
2012-08-25,2012,August,1,Saturday,Autumn,Partly Cloudy,115,100,15,0.68
2012-08-25,2012,August,2,Saturday,Autumn,Partly Cloudy,79,61,18,0.66
2012-08-25,2012,August,3,Saturday,Autumn,Clear,38,31,7,0.66
2012-08-25,2012,August,4,Saturday,Autumn,Partly Cloudy,12,9,3,0.66
2012-08-25,2012,August,5,Saturday,Autumn,Partly Cloudy,14,10,4,0.64
2012-08-25,2012,August,6,Saturday,Autumn,Partly Cloudy,30,25,5,0.64
2012-08-25,2012,August,7,Saturday,Autumn,Partly Cloudy,102,88,14,0.64
2012-08-25,2012,August,8,Saturday,Autumn,Partly Cloudy,162,133,29,0.66
2012-08-25,2012,August,9,Saturday,Autumn,Partly Cloudy,288,228,60,0.68
2012-08-25,2012,August,10,Saturday,Autumn,Partly Cloudy,442,294,148,0.7
2012-08-25,2012,August,11,Saturday,Autumn,Partly Cloudy,457,314,143,0.72
2012-08-25,2012,August,12,Saturday,Autumn,Light Snow/Rain,584,367,217,0.72
2012-08-25,2012,August,13,Saturday,Autumn,Partly Cloudy,517,331,186,0.72
2012-08-25,2012,August,14,Saturday,Autumn,Light Snow/Rain,482,332,150,0.66
2012-08-25,2012,August,15,Saturday,Autumn,Partly Cloudy,233,154,79,0.64
2012-08-25,2012,August,16,Saturday,Autumn,Partly Cloudy,434,260,174,0.66
2012-08-25,2012,August,17,Saturday,Autumn,Partly Cloudy,403,271,132,0.66
2012-08-25,2012,August,18,Saturday,Autumn,Partly Cloudy,383,261,122,0.66
2012-08-25,2012,August,19,Saturday,Autumn,Partly Cloudy,354,257,97,0.64
2012-08-25,2012,August,20,Saturday,Autumn,Light Snow/Rain,241,176,65,0.62
2012-08-25,2012,August,21,Saturday,Autumn,Clear,208,148,60,0.62
2012-08-25,2012,August,22,Saturday,Autumn,Clear,182,136,46,0.62
2012-08-25,2012,August,23,Saturday,Autumn,Partly Cloudy,158,124,34,0.62
2012-08-26,2012,August,0,Sunday,Autumn,Clear,134,111,23,0.64
2012-08-26,2012,August,1,Sunday,Autumn,Clear,134,116,18,0.64
2012-08-26,2012,August,2,Sunday,Autumn,Partly Cloudy,116,104,12,0.64
2012-08-26,2012,August,3,Sunday,Autumn,Partly Cloudy,53,42,11,0.64
2012-08-26,2012,August,4,Sunday,Autumn,Partly Cloudy,16,11,5,0.64
2012-08-26,2012,August,5,Sunday,Autumn,Clear,16,13,3,0.64
2012-08-26,2012,August,6,Sunday,Autumn,Clear,21,16,5,0.62
2012-08-26,2012,August,7,Sunday,Autumn,Clear,34,23,11,0.64
2012-08-26,2012,August,8,Sunday,Autumn,Clear,133,112,21,0.68
2012-08-26,2012,August,9,Sunday,Autumn,Clear,263,196,67,0.68
2012-08-26,2012,August,10,Sunday,Autumn,Clear,385,258,127,0.74
2012-08-26,2012,August,11,Sunday,Autumn,Clear,482,332,150,0.74
2012-08-26,2012,August,12,Sunday,Autumn,Light Snow/Rain,626,401,225,0.72
2012-08-26,2012,August,13,Sunday,Autumn,Light Snow/Rain,541,375,166,0.66
2012-08-26,2012,August,14,Sunday,Autumn,Clear,377,252,125,0.64
2012-08-26,2012,August,15,Sunday,Autumn,Light Snow/Rain,391,259,132,0.64
2012-08-26,2012,August,16,Sunday,Autumn,Light Snow/Rain,173,116,57,0.64
2012-08-26,2012,August,17,Sunday,Autumn,Clear,233,172,61,0.64
2012-08-26,2012,August,18,Sunday,Autumn,Partly Cloudy,264,187,77,0.64
2012-08-26,2012,August,19,Sunday,Autumn,Partly Cloudy,292,212,80,0.64
2012-08-26,2012,August,20,Sunday,Autumn,Clear,211,171,40,0.64
2012-08-26,2012,August,21,Sunday,Autumn,Clear,166,140,26,0.64
2012-08-26,2012,August,22,Sunday,Autumn,Clear,114,94,20,0.62
2012-08-26,2012,August,23,Sunday,Autumn,Clear,80,59,21,0.62
2012-08-27,2012,August,0,Monday,Autumn,Clear,32,28,4,0.62
2012-08-27,2012,August,1,Monday,Autumn,Clear,7,4,3,0.62
2012-08-27,2012,August,2,Monday,Autumn,Clear,8,8,0,0.62
2012-08-27,2012,August,3,Monday,Autumn,Clear,4,3,1,0.62
2012-08-27,2012,August,4,Monday,Autumn,Clear,12,11,1,0.62
2012-08-27,2012,August,5,Monday,Autumn,Clear,36,32,4,0.62
2012-08-27,2012,August,6,Monday,Autumn,Clear,145,141,4,0.62
2012-08-27,2012,August,7,Monday,Autumn,Clear,433,418,15,0.66
2012-08-27,2012,August,8,Monday,Autumn,Clear,699,670,29,0.66
2012-08-27,2012,August,9,Monday,Autumn,Clear,342,302,40,0.66
2012-08-27,2012,August,10,Monday,Autumn,Clear,206,143,63,0.72
2012-08-27,2012,August,11,Monday,Autumn,Clear,229,182,47,0.74
2012-08-27,2012,August,12,Monday,Autumn,Clear,283,214,69,0.76
2012-08-27,2012,August,13,Monday,Autumn,Clear,288,211,77,0.76
2012-08-27,2012,August,14,Monday,Autumn,Clear,246,180,66,0.8
2012-08-27,2012,August,15,Monday,Autumn,Clear,282,205,77,0.8
2012-08-27,2012,August,16,Monday,Autumn,Clear,444,367,77,0.8
2012-08-27,2012,August,17,Monday,Autumn,Clear,845,744,101,0.8
2012-08-27,2012,August,18,Monday,Autumn,Clear,834,751,83,0.78
2012-08-27,2012,August,19,Monday,Autumn,Clear,573,499,74,0.74
2012-08-27,2012,August,20,Monday,Autumn,Clear,416,366,50,0.74
2012-08-27,2012,August,21,Monday,Autumn,Clear,278,239,39,0.72
2012-08-27,2012,August,22,Monday,Autumn,Clear,161,131,30,0.7
2012-08-27,2012,August,23,Monday,Autumn,Clear,114,79,35,0.7
2012-08-28,2012,August,0,Tuesday,Autumn,Clear,38,29,9,0.7
2012-08-28,2012,August,1,Tuesday,Autumn,Clear,21,17,4,0.68
2012-08-28,2012,August,2,Tuesday,Autumn,Clear,15,13,2,0.68
2012-08-28,2012,August,3,Tuesday,Autumn,Clear,4,4,0,0.66
2012-08-28,2012,August,4,Tuesday,Autumn,Clear,8,6,2,0.66
2012-08-28,2012,August,5,Tuesday,Autumn,Partly Cloudy,42,39,3,0.66
2012-08-28,2012,August,6,Tuesday,Autumn,Partly Cloudy,147,144,3,0.66
2012-08-28,2012,August,7,Tuesday,Autumn,Partly Cloudy,269,255,14,0.66
2012-08-28,2012,August,8,Tuesday,Autumn,Partly Cloudy,693,668,25,0.66
2012-08-28,2012,August,9,Tuesday,Autumn,Partly Cloudy,395,351,44,0.7
2012-08-28,2012,August,10,Tuesday,Autumn,Clear,204,165,39,0.74
2012-08-28,2012,August,11,Tuesday,Autumn,Clear,218,171,47,0.78
2012-08-28,2012,August,12,Tuesday,Autumn,Clear,297,241,56,0.8
2012-08-28,2012,August,13,Tuesday,Autumn,Clear,288,232,56,0.82
2012-08-28,2012,August,14,Tuesday,Autumn,Clear,251,179,72,0.84
2012-08-28,2012,August,15,Tuesday,Autumn,Clear,317,258,59,0.82
2012-08-28,2012,August,16,Tuesday,Autumn,Clear,480,396,84,0.82
2012-08-28,2012,August,17,Tuesday,Autumn,Clear,864,774,90,0.8
2012-08-28,2012,August,18,Tuesday,Autumn,Clear,818,736,82,0.78
2012-08-28,2012,August,19,Tuesday,Autumn,Clear,597,515,82,0.74
2012-08-28,2012,August,20,Tuesday,Autumn,Clear,435,348,87,0.72
2012-08-28,2012,August,21,Tuesday,Autumn,Clear,314,276,38,0.72
2012-08-28,2012,August,22,Tuesday,Autumn,Clear,216,196,20,0.7
2012-08-28,2012,August,23,Tuesday,Autumn,Clear,109,92,17,0.68
2012-08-29,2012,August,0,Wednesday,Autumn,Clear,47,39,8,0.66
2012-08-29,2012,August,1,Wednesday,Autumn,Clear,14,12,2,0.64
2012-08-29,2012,August,2,Wednesday,Autumn,Clear,6,4,2,0.62
2012-08-29,2012,August,3,Wednesday,Autumn,Clear,9,9,0,0.62
2012-08-29,2012,August,4,Wednesday,Autumn,Clear,10,8,2,0.6
2012-08-29,2012,August,5,Wednesday,Autumn,Clear,40,37,3,0.6
2012-08-29,2012,August,6,Wednesday,Autumn,Clear,181,175,6,0.6
2012-08-29,2012,August,7,Wednesday,Autumn,Clear,554,531,23,0.64
2012-08-29,2012,August,8,Wednesday,Autumn,Clear,808,780,28,0.66
2012-08-29,2012,August,9,Wednesday,Autumn,Clear,348,308,40,0.7
2012-08-29,2012,August,10,Wednesday,Autumn,Clear,178,144,34,0.72
2012-08-29,2012,August,11,Wednesday,Autumn,Clear,253,186,67,0.72
2012-08-29,2012,August,12,Wednesday,Autumn,Clear,360,281,79,0.76
2012-08-29,2012,August,13,Wednesday,Autumn,Clear,300,232,68,0.74
2012-08-29,2012,August,14,Wednesday,Autumn,Clear,301,214,87,0.76
2012-08-29,2012,August,15,Wednesday,Autumn,Clear,338,242,96,0.76
2012-08-29,2012,August,16,Wednesday,Autumn,Clear,493,389,104,0.76
2012-08-29,2012,August,17,Wednesday,Autumn,Clear,870,762,108,0.78
2012-08-29,2012,August,18,Wednesday,Autumn,Clear,812,693,119,0.74
2012-08-29,2012,August,19,Wednesday,Autumn,Clear,643,523,120,0.7
2012-08-29,2012,August,20,Wednesday,Autumn,Clear,427,378,49,0.68
2012-08-29,2012,August,21,Wednesday,Autumn,Clear,313,265,48,0.66
2012-08-29,2012,August,22,Wednesday,Autumn,Clear,235,185,50,0.66
2012-08-29,2012,August,23,Wednesday,Autumn,Clear,157,123,34,0.66
2012-08-30,2012,August,0,Thursday,Autumn,Clear,65,51,14,0.64
2012-08-30,2012,August,1,Thursday,Autumn,Clear,23,17,6,0.64
2012-08-30,2012,August,2,Thursday,Autumn,Clear,17,14,3,0.62
2012-08-30,2012,August,3,Thursday,Autumn,Clear,5,5,0,0.62
2012-08-30,2012,August,4,Thursday,Autumn,Clear,8,4,4,0.62
2012-08-30,2012,August,5,Thursday,Autumn,Clear,35,33,2,0.62
2012-08-30,2012,August,6,Thursday,Autumn,Clear,163,155,8,0.6
2012-08-30,2012,August,7,Thursday,Autumn,Clear,532,501,31,0.64
2012-08-30,2012,August,8,Thursday,Autumn,Clear,754,701,53,0.66
2012-08-30,2012,August,9,Thursday,Autumn,Clear,396,339,57,0.7
2012-08-30,2012,August,10,Thursday,Autumn,Clear,234,161,73,0.72
2012-08-30,2012,August,11,Thursday,Autumn,Clear,276,191,85,0.76
2012-08-30,2012,August,12,Thursday,Autumn,Clear,294,221,73,0.76
2012-08-30,2012,August,13,Thursday,Autumn,Clear,290,214,76,0.76
2012-08-30,2012,August,14,Thursday,Autumn,Clear,273,199,74,0.76
2012-08-30,2012,August,15,Thursday,Autumn,Clear,338,239,99,0.8
2012-08-30,2012,August,16,Thursday,Autumn,Clear,482,405,77,0.8
